id_practicante,fecha_ingreso,area_asignada,supervisor_asignado,estado_final,asistencia_pct,tardanzas_30d,inasistencias_injust_30d,entregables_asignados,entregables_a_tiempo,entregables_a_tiempo_pct,retrasos_entregables,eval_supervisor_promedio,incidencias_registradas,reuniones_asistidas_pct,tendencia_desempeno
PRACT_0916,2021-02-22,Operaciones,Supervisor_1,0,0.9094059820228589,0,1,10,9,0.901292223753416,1,4.7,1,0.8372613836348548,1
PRACT_0917,2022-07-12,Finanzas,Supervisor_3,0,0.9951396372484416,1,2,19,17,0.9291208225689255,2,4.1,0,0.943832876355778,0
PRACT_0918,2024-01-31,Marketing,Supervisor_2,1,0.7178108230369931,5,7,9,4,0.5279169684308276,5,1.9,4,0.7674052725871288,-1
PRACT_0919,2023-05-18,Marketing,Supervisor_3,0,0.970671857704456,0,1,6,5,0.8497027418443022,1,4.7,1,0.9496241600221853,1
PRACT_0920,2022-02-02,Finanzas,Supervisor_10,0,0.9298039332094451,4,1,16,13,0.8716735264664797,3,4.5,1,0.8377857110897389,1
PRACT_0921,2024-03-07,Finanzas,Supervisor_9,1,0.6442337990478402,8,2,7,2,0.4035565879630732,5,2.8,3,0.5630361288625875,-1
PRACT_0922,2022-11-06,Marketing,Supervisor_9,0,0.9223778386270977,4,2,19,17,0.9263982688262937,2,4.4,0,0.8472967971845509,1
PRACT_0923,2022-01-22,Finanzas,Supervisor_10,1,0.8263876300307784,11,6,12,6,0.5694999913545746,6,2.6,4,0.6463486812595902,-1
PRACT_0924,2021-04-21,Finanzas,Supervisor_2,0,0.9488104447101378,3,2,18,17,0.9634961870180281,1,4.8,0,0.9587329962071602,1
PRACT_0925,2022-09-06,Operaciones,Supervisor_3,0,0.963044811565799,0,1,19,17,0.9106667344845542,2,3.6,0,0.94758478749577,0
PRACT_0926,2021-01-17,TI,Supervisor_4,0,0.9734272030530715,0,0,15,13,0.9315901656238829,2,4.7,0,0.9850903184557066,0
PRACT_0927,2024-04-20,Marketing,Supervisor_9,0,0.9371106091099539,3,0,10,8,0.8733417295784488,2,4.4,1,0.8117259118197231,1
PRACT_0928,2023-06-03,Operaciones,Supervisor_3,0,0.9720101654539142,0,1,9,7,0.8113229946269447,2,3.6,1,0.8023112562028372,1
PRACT_0929,2022-06-25,TI,Supervisor_7,0,0.967599248975634,0,0,14,12,0.9060387109000947,2,4.3,1,0.9398277659401598,1
PRACT_0930,2021-06-20,Finanzas,Supervisor_3,0,0.9705659333873946,1,2,10,8,0.8565251211902987,2,3.6,1,0.8558574991588331,1
PRACT_0931,2022-02-13,Finanzas,Supervisor_7,0,0.9489229900204613,4,0,19,18,0.9594153613125513,1,4.6,0,0.8668157791067636,1
PRACT_0932,2023-01-10,Operaciones,Supervisor_7,1,0.634028083802066,7,5,13,8,0.626704533114856,5,2.3,2,0.7187208103658049,-1
PRACT_0933,2024-11-02,Finanzas,Supervisor_9,1,0.5777287658731465,6,3,19,8,0.4331451460198056,11,2.9,3,0.5409652492507194,0
PRACT_0934,2024-04-26,RRHH,Supervisor_2,0,0.9824626352800893,4,0,7,6,0.9055819655887849,1,3.8,1,0.92853888330961,1
PRACT_0935,2023-05-08,Operaciones,Supervisor_6,0,0.9608350046531678,4,0,16,14,0.9150123117632737,2,4.4,0,0.86502948924623,0
PRACT_0936,2021-08-18,TI,Supervisor_9,0,0.9444352196097495,1,1,12,9,0.8170737558653131,3,3.8,0,0.9265430248601983,1
PRACT_0937,2021-04-29,Operaciones,Supervisor_2,0,0.9943995906710611,0,2,8,6,0.806264357044432,2,4.4,1,0.9668013826146772,0
PRACT_0938,2024-03-25,Marketing,Supervisor_2,1,0.5167435843774636,13,3,20,11,0.5847531683263707,9,2.6,1,0.5684445333349719,-1
PRACT_0939,2023-02-23,Operaciones,Supervisor_5,0,0.9850171945205047,4,1,16,14,0.8887476554822329,2,4.6,0,0.9861746185829041,1
PRACT_0940,2022-04-10,Finanzas,Supervisor_10,0,0.9997582592945973,3,1,11,10,0.941338876068503,1,4.7,0,0.9061376282124888,1
PRACT_0941,2021-04-14,Finanzas,Supervisor_10,0,0.9886942110882867,2,0,12,11,0.9451787321167271,1,4.8,0,0.9845855530347937,0
PRACT_0942,2022-11-29,RRHH,Supervisor_10,0,0.9810436585615625,4,0,11,9,0.8684865616764754,2,3.6,1,0.8415460164403556,1
PRACT_0943,2021-06-24,RRHH,Supervisor_8,0,0.9374305993406324,3,0,13,11,0.89048689902351,2,4.0,1,0.9209125329208475,1
PRACT_0944,2023-01-15,RRHH,Supervisor_9,1,0.5809599637918027,14,2,9,3,0.40828892674252454,6,2.5,5,0.6615548469294419,-1
PRACT_0945,2024-12-15,TI,Supervisor_2,0,0.97348505204996,3,2,20,16,0.8361254352323155,4,4.2,1,0.9548444382312027,0
PRACT_0946,2024-03-03,RRHH,Supervisor_5,0,0.9304575366288569,1,0,8,6,0.8121538536792482,2,3.8,0,0.9211817886426593,0
PRACT_0947,2024-11-15,TI,Supervisor_7,0,0.9176039682154971,4,1,11,10,0.9178761876018348,1,4.3,0,0.8989030913916637,0
PRACT_0948,2022-10-27,RRHH,Supervisor_6,1,0.775284060486257,6,3,19,11,0.6191698811300215,8,2.1,4,0.8651941625724036,0
PRACT_0949,2021-02-02,TI,Supervisor_6,1,0.6093902782828527,11,2,17,11,0.6650159461147067,6,2.1,5,0.6508468256686721,-1
PRACT_0950,2021-02-24,Operaciones,Supervisor_7,0,0.9914441729487339,2,0,5,4,0.900654089620117,1,4.7,1,0.8439960409796363,1
PRACT_0951,2022-06-03,Operaciones,Supervisor_3,0,0.9840632644819125,0,1,10,9,0.9736296874508378,1,4.1,0,0.9216202373704183,1
PRACT_0952,2023-01-26,Finanzas,Supervisor_3,0,0.9847640329509255,0,1,20,17,0.8646379569663587,3,3.5,1,0.9248056874345627,1
PRACT_0953,2021-01-12,TI,Supervisor_10,0,0.9771569726055827,2,1,17,16,0.9440156321356005,1,3.6,1,0.8878189243143751,1
PRACT_0954,2022-12-21,Marketing,Supervisor_9,1,0.8083084983211578,10,2,10,4,0.41873480670003455,6,2.8,1,0.6946440174757529,-1
PRACT_0955,2022-07-09,Finanzas,Supervisor_8,0,0.980574689217812,0,2,13,10,0.8104920985823989,3,4.9,1,0.99191068285998,0
PRACT_0956,2022-01-08,Operaciones,Supervisor_5,0,0.9602511363574728,4,0,5,4,0.9455711736100294,1,4.5,0,0.9465371382793603,0
PRACT_0957,2022-04-29,TI,Supervisor_6,0,0.9295822718581863,4,2,6,5,0.8343462325803739,1,4.0,1,0.8221203502965154,1
PRACT_0958,2023-08-31,RRHH,Supervisor_10,0,0.9888209193214149,3,1,11,9,0.8186520240361664,2,4.9,0,0.8424260141741222,1
PRACT_0959,2024-06-05,Marketing,Supervisor_1,0,0.9840603622773192,3,1,12,11,0.9701236417054543,1,4.5,1,0.9951153268871118,1
PRACT_0960,2022-09-15,Operaciones,Supervisor_10,0,0.9472879322210546,1,0,19,18,0.9816264113121261,1,4.8,1,0.9452931107587063,1
PRACT_0961,2021-11-03,Finanzas,Supervisor_1,0,0.9039078686001956,3,0,8,7,0.9799549669118652,1,4.6,1,0.9830090252289306,1
PRACT_0962,2022-04-02,TI,Supervisor_4,0,0.9638543727401914,4,2,13,11,0.8928270374397465,2,4.1,0,0.8607722927977445,1
PRACT_0963,2021-06-09,Marketing,Supervisor_2,0,0.9050596853676582,3,2,16,15,0.9556841223071408,1,4.2,1,0.9483733720173184,1
PRACT_0964,2021-11-27,TI,Supervisor_7,0,0.9926279961848408,0,0,18,16,0.9036815089469152,2,3.8,0,0.9428005417047023,1
PRACT_0965,2023-02-15,RRHH,Supervisor_2,0,0.9961631256625307,1,2,18,14,0.8223190786097597,4,3.9,1,0.858937997087875,0
PRACT_0966,2021-08-13,Finanzas,Supervisor_10,0,0.9189490145899605,1,1,5,4,0.8767018048985479,1,4.7,1,0.9101632650901411,0
PRACT_0967,2023-09-10,TI,Supervisor_2,0,0.967638937805491,4,1,6,4,0.8310626040293413,2,4.8,0,0.9254830222540591,1
PRACT_0968,2022-12-30,Operaciones,Supervisor_5,0,0.9092269004562763,3,0,14,13,0.9735237732378265,1,4.6,1,0.896226362165493,0
PRACT_0969,2023-12-05,Finanzas,Supervisor_4,0,0.9729516928573122,0,2,17,15,0.896450318460485,2,4.2,0,0.9654357413316026,1
PRACT_0970,2024-05-22,Operaciones,Supervisor_8,0,0.9347287666152675,3,1,13,12,0.9948635274408828,1,3.6,0,0.9665738083595979,0
PRACT_0971,2023-12-19,TI,Supervisor_4,0,0.9681050111730445,2,0,6,5,0.9579336925561006,1,3.6,0,0.9701201096603114,0
PRACT_0972,2022-10-06,Finanzas,Supervisor_6,1,0.6305067782207623,12,3,8,4,0.5106032271547434,4,2.1,3,0.8213694276392651,-1
PRACT_0973,2022-09-08,Operaciones,Supervisor_5,0,0.9145567509833236,3,1,14,11,0.8473273481267054,3,4.2,0,0.8976166954394289,0
PRACT_0974,2021-07-14,RRHH,Supervisor_2,0,0.9406109980502558,4,2,10,9,0.9961080608062709,1,4.4,1,0.8762876596298015,0
PRACT_0975,2022-05-04,RRHH,Supervisor_8,0,0.911267352663479,3,2,15,13,0.9235238763107911,2,3.5,0,0.9662752567428741,0
PRACT_0976,2021-06-06,TI,Supervisor_2,0,0.9576883274976946,1,2,20,16,0.836249561213231,4,5.0,1,0.8980402917112534,1
PRACT_0977,2022-09-02,Finanzas,Supervisor_9,0,0.904095153214948,0,0,19,16,0.8431673536260498,3,4.0,0,0.8492742797255964,0
PRACT_0978,2024-06-03,Marketing,Supervisor_9,0,0.9527319679599859,4,1,7,6,0.9478835827331731,1,4.8,0,0.9014687064644433,0
PRACT_0979,2022-02-16,Finanzas,Supervisor_3,0,0.988636864709554,2,0,17,13,0.8072305321082579,4,4.3,1,0.8283699643838485,0
PRACT_0980,2024-05-13,RRHH,Supervisor_4,0,0.9837873270119363,0,1,13,12,0.9277478512578476,1,3.7,1,0.9383258981197597,1
PRACT_0981,2024-01-08,Operaciones,Supervisor_8,0,0.9882781699626497,0,1,7,6,0.9920412414372947,1,4.7,0,0.8671842563247814,1
PRACT_0982,2024-02-22,Marketing,Supervisor_9,0,0.9922048802127107,1,0,10,8,0.8828553695179765,2,4.6,0,0.8521317596894908,1
PRACT_0983,2022-04-16,TI,Supervisor_3,0,0.9104527887875694,1,0,20,18,0.91272331711966,2,4.3,1,0.991301749246949,0
PRACT_0984,2024-05-26,Marketing,Supervisor_5,0,0.9128747202875713,1,1,19,18,0.9733747165598358,1,4.3,1,0.9553761991516615,0
PRACT_0985,2022-05-31,TI,Supervisor_8,0,0.9557006806313129,4,1,15,13,0.9119917805125634,2,3.6,0,0.9574139005447864,1
PRACT_0986,2024-02-02,Marketing,Supervisor_3,0,0.9893972668424429,3,1,8,7,0.9097877357037351,1,4.5,0,0.9247443938558367,1
PRACT_0987,2022-01-28,TI,Supervisor_7,0,0.9974349456524031,0,2,10,8,0.8865148530006701,2,4.9,0,0.9678345621020594,0
PRACT_0988,2022-09-23,TI,Supervisor_8,0,0.904626191734,3,1,6,5,0.8401702432102233,1,3.6,1,0.9518324962326763,1
PRACT_0989,2022-08-31,Marketing,Supervisor_10,0,0.935577408420066,3,0,6,4,0.8225109014731032,2,3.9,0,0.9197547408267233,0
PRACT_0990,2023-09-07,Marketing,Supervisor_3,1,0.5745129891309977,14,1,11,5,0.49148039130929827,6,2.9,2,0.8844497607406869,-1
PRACT_0991,2022-03-10,TI,Supervisor_2,0,0.9755965848931248,3,0,5,4,0.8951154819436933,1,3.9,1,0.8383189899368846,1
PRACT_0992,2024-09-16,RRHH,Supervisor_10,0,0.9640193868537033,0,1,11,9,0.819773267691203,2,4.5,0,0.9886759437989502,1
PRACT_0993,2024-03-12,Marketing,Supervisor_7,0,0.9119888031483846,0,1,19,16,0.8520786027222045,3,4.3,0,0.880287632399773,0
PRACT_0994,2022-06-24,Finanzas,Supervisor_9,0,0.9483522067364971,2,2,7,6,0.9074669649686156,1,4.4,1,0.9056797966802973,0
PRACT_0995,2021-10-05,Operaciones,Supervisor_1,0,0.9685440522371291,4,2,8,7,0.9452714035428166,1,4.1,0,0.8245478639088618,1
PRACT_0996,2021-08-21,TI,Supervisor_3,0,0.9779005393924037,3,0,19,18,0.9655358814407081,1,3.9,0,0.9080214877843582,1
PRACT_0997,2024-01-19,TI,Supervisor_5,1,0.507018448424403,9,3,11,6,0.5629862427140462,5,1.6,4,0.7444827007432774,0
PRACT_0998,2024-05-07,Operaciones,Supervisor_3,0,0.989046957398389,4,2,13,12,0.9907144447670317,1,4.6,0,0.9995403083617048,1
PRACT_0999,2021-12-28,RRHH,Supervisor_1,1,0.6992484840326836,11,1,12,5,0.46230522861927925,7,2.6,4,0.8900769644286106,-1
PRACT_1000,2021-01-26,Operaciones,Supervisor_7,0,0.9811909114959905,4,1,16,14,0.9289433675629486,2,4.5,0,0.9932794583748574,0
PRACT_1001,2023-11-15,Marketing,Supervisor_7,0,0.9807938030014284,0,2,19,18,0.966884569168869,1,4.5,1,0.8696776120204115,0
PRACT_1002,2024-11-18,Operaciones,Supervisor_10,0,0.918985266027097,3,1,10,9,0.9962656582276885,1,3.9,1,0.9982532997490087,1
PRACT_1003,2022-05-22,TI,Supervisor_8,1,0.5385602420887716,10,4,18,8,0.4451622439793608,10,1.5,3,0.6821912606380444,-1
PRACT_1004,2024-08-17,Operaciones,Supervisor_5,0,0.9721287268973826,2,0,17,14,0.8814669841006522,3,4.7,1,0.9703672517523801,0
PRACT_1005,2024-09-24,Finanzas,Supervisor_10,1,0.5547494215875667,9,1,15,7,0.4987821517420263,8,2.2,3,0.5865279876075888,0
PRACT_1006,2021-09-24,Marketing,Supervisor_5,0,0.9849937491404723,2,2,10,8,0.8084537988471869,2,4.0,1,0.9011666359313205,0
PRACT_1007,2022-04-06,Operaciones,Supervisor_5,0,0.9726189483862105,0,0,16,15,0.9410040069737624,1,3.7,1,0.9932024192255211,0
PRACT_1008,2022-04-01,TI,Supervisor_1,1,0.7946388775278419,13,5,16,6,0.40974439661076845,10,1.6,2,0.878812558769371,-1
PRACT_1009,2024-10-15,Marketing,Supervisor_10,0,0.9299012679609346,1,0,8,7,0.9154818896587634,1,4.0,1,0.9367469755642853,1
PRACT_1010,2023-12-28,TI,Supervisor_5,0,0.9316598060410569,4,2,10,9,0.9593097108092997,1,4.7,1,0.959562864510612,0
PRACT_1011,2023-10-04,RRHH,Supervisor_6,0,0.9671221556346318,1,2,19,15,0.8307975980554914,4,4.9,1,0.8352853393204803,0
PRACT_1012,2023-05-13,Finanzas,Supervisor_1,1,0.5110060842706317,7,3,12,8,0.6921806722313282,4,2.8,2,0.7886634197936631,-1
PRACT_1013,2024-12-06,RRHH,Supervisor_7,1,0.7542738612180979,12,5,14,6,0.4699282212586169,8,2.9,3,0.7472203233341489,-1
PRACT_1014,2022-05-06,Finanzas,Supervisor_1,0,0.9835783070854601,3,1,19,17,0.9219962985628943,2,4.9,1,0.8183103471502493,1
PRACT_1015,2023-12-09,Operaciones,Supervisor_2,0,0.9415163586604104,1,0,15,13,0.8763151838104364,2,4.3,0,0.8226318013179353,0
PRACT_1016,2022-07-18,Marketing,Supervisor_2,1,0.767707590530964,13,7,12,7,0.6023323214100605,5,1.8,2,0.5433774471005047,-1
PRACT_1017,2024-01-31,Operaciones,Supervisor_5,0,0.9174610916982262,4,1,5,4,0.9059156833028501,1,4.7,1,0.9448713869659672,1
PRACT_1018,2021-08-04,Finanzas,Supervisor_10,0,0.9322260393819485,2,1,5,4,0.836212579823193,1,3.8,0,0.8283430416495146,0
PRACT_1019,2022-07-13,Finanzas,Supervisor_7,1,0.8410067370886671,10,3,16,6,0.43016708631191486,10,1.9,1,0.6870929084457882,0
PRACT_1020,2021-06-08,Finanzas,Supervisor_1,0,0.9986328173560126,0,1,17,15,0.9250795259760826,2,3.8,0,0.8713963611755515,1
PRACT_1021,2022-05-04,TI,Supervisor_10,0,0.9512605053021588,3,1,6,5,0.8540836820804487,1,4.3,1,0.9101008281540436,0
PRACT_1022,2022-11-17,Marketing,Supervisor_1,0,0.9934269791463877,4,2,7,6,0.9678741727075781,1,4.0,0,0.9412952974438806,1
PRACT_1023,2024-06-19,Operaciones,Supervisor_1,1,0.6829557373198991,12,4,8,4,0.5069096779963115,4,1.7,2,0.7738890148885329,0
PRACT_1024,2023-03-05,Operaciones,Supervisor_6,1,0.6020558448564051,8,2,14,6,0.45089832437701566,8,2.2,2,0.7062079663657507,0
PRACT_1025,2021-01-05,RRHH,Supervisor_2,1,0.5934147508345702,8,4,16,10,0.6647946291458511,6,2.8,3,0.6857339494441542,-1
PRACT_1026,2021-12-27,Finanzas,Supervisor_1,0,0.9929505705368149,4,1,18,15,0.8454382506364433,3,4.4,0,0.8795631190244517,0
PRACT_1027,2022-04-04,Finanzas,Supervisor_6,1,0.5603562361408507,10,7,15,7,0.5074724950110953,8,2.8,5,0.8447639793217518,-1
PRACT_1028,2021-09-05,Finanzas,Supervisor_2,1,0.7028713603706364,15,2,6,4,0.6906578006403365,2,1.8,5,0.632340721949058,-1
PRACT_1029,2023-08-04,Operaciones,Supervisor_6,0,0.955552506806272,4,1,10,9,0.9192892497797689,1,3.8,1,0.851873164233499,1
PRACT_1030,2022-02-26,RRHH,Supervisor_10,1,0.7588675896285482,5,6,11,5,0.4577728292040521,6,2.4,4,0.7973261974621085,-1
PRACT_1031,2021-01-15,TI,Supervisor_8,0,0.9499242907524775,1,1,18,17,0.9951246740964643,1,4.2,0,0.8719526923393454,1
PRACT_1032,2023-01-06,Marketing,Supervisor_2,0,0.9272285660708134,2,2,15,12,0.8212611642625903,3,4.5,1,0.9693997199514537,0
PRACT_1033,2024-02-20,TI,Supervisor_9,0,0.9169396499631579,4,0,17,14,0.8256035417283332,3,4.7,1,0.865577743727429,1
PRACT_1034,2021-10-04,Operaciones,Supervisor_8,0,0.9620818803505892,4,0,6,4,0.8328228879191582,2,4.6,1,0.9403889649149176,1
PRACT_1035,2022-03-29,Finanzas,Supervisor_10,0,0.9718990756853233,2,1,12,11,0.9954777886416482,1,4.9,1,0.8090218012570672,1
PRACT_1036,2024-11-14,Marketing,Supervisor_1,0,0.9569521278682033,1,2,17,15,0.8923318361522831,2,4.1,0,0.877112576022064,1
PRACT_1037,2024-08-10,Operaciones,Supervisor_7,0,0.9738351277121194,3,2,8,7,0.8857295681557431,1,3.8,1,0.8686460349935103,1
PRACT_1038,2022-08-21,Operaciones,Supervisor_10,0,0.914152120244996,0,1,8,6,0.8401741471383316,2,4.3,0,0.9633357478551847,1
PRACT_1039,2022-03-22,Operaciones,Supervisor_6,0,0.9882470194943136,4,0,19,16,0.874998428989318,3,3.7,0,0.993411080645662,1
PRACT_1040,2021-07-29,Marketing,Supervisor_6,0,0.9582395508408503,1,1,17,15,0.9269903031521963,2,3.9,0,0.8921762553385923,1
PRACT_1041,2022-12-15,Marketing,Supervisor_6,0,0.9126843926892597,0,2,19,15,0.8036399184302105,4,3.8,1,0.9649672554307516,1
PRACT_1042,2021-10-29,RRHH,Supervisor_6,0,0.9461925204205736,2,2,7,6,0.993906508307004,1,4.1,1,0.9399389401914731,0
PRACT_1043,2024-05-31,RRHH,Supervisor_10,0,0.9844791737865911,4,0,17,13,0.8064129042968343,4,3.7,0,0.9934771975327387,1
PRACT_1044,2021-01-03,TI,Supervisor_7,0,0.989756219345316,3,2,18,16,0.905126205600074,2,3.5,1,0.9622217028685649,1
PRACT_1045,2023-09-17,Marketing,Supervisor_3,1,0.5926273267495665,15,3,7,2,0.4263308691303024,5,2.5,5,0.5309912263854922,-1
PRACT_1046,2024-01-22,Marketing,Supervisor_6,0,0.9711265824710453,4,2,5,4,0.9163582529555421,1,4.4,1,0.9426563444764473,1
PRACT_1047,2022-06-04,Marketing,Supervisor_3,0,0.9099985247483777,1,0,17,15,0.9133798470063635,2,4.6,1,0.9070999430844747,0
PRACT_1048,2024-12-22,RRHH,Supervisor_7,0,0.9033545871412157,0,2,18,16,0.9084891612154414,2,4.5,1,0.8032872115864654,1
PRACT_1049,2022-05-08,Operaciones,Supervisor_7,1,0.69613963383698,5,2,12,7,0.6054563437536747,5,1.7,1,0.6005251834901775,0
PRACT_1050,2024-06-12,Finanzas,Supervisor_8,0,0.9694827579328126,4,0,11,10,0.9309662716788007,1,3.9,1,0.9843510490053786,1
PRACT_1051,2022-09-12,RRHH,Supervisor_2,1,0.7785253559117757,15,6,14,8,0.607700849472917,6,1.7,5,0.8704245491147011,0
PRACT_1052,2024-03-30,Marketing,Supervisor_9,0,0.9340216238455334,3,1,19,17,0.910365644844717,2,4.8,0,0.9597700920401269,0
PRACT_1053,2021-11-27,RRHH,Supervisor_5,1,0.5022838936501104,14,4,5,2,0.5085399039589169,3,2.6,4,0.8927118413111959,0
PRACT_1054,2021-11-29,TI,Supervisor_9,0,0.9479519237111353,4,0,8,6,0.8343025995296045,2,3.8,1,0.9613090449248409,0
PRACT_1055,2021-02-19,Marketing,Supervisor_10,1,0.5055487408807484,6,2,6,3,0.5182739124521784,3,2.0,1,0.504081674914098,-1
PRACT_1056,2023-05-13,TI,Supervisor_5,0,0.90919845106708,0,0,16,13,0.8404957128282761,3,4.9,1,0.8575668680603024,1
PRACT_1057,2021-09-29,Marketing,Supervisor_7,0,0.9326689022531749,3,1,18,15,0.8753279703594392,3,4.4,0,0.8061248364475526,1
PRACT_1058,2022-08-03,RRHH,Supervisor_9,0,0.9437172049560177,1,0,12,11,0.9226914853262514,1,4.7,0,0.818821593747512,0
PRACT_1059,2024-06-29,Operaciones,Supervisor_4,0,0.9279469441229649,4,2,6,5,0.852644280573427,1,3.9,0,0.8437681633901553,1
PRACT_1060,2022-07-14,Finanzas,Supervisor_2,0,0.9581865266504708,3,2,5,4,0.9990105504958495,1,3.8,1,0.9007117092651045,1
PRACT_1061,2022-11-27,TI,Supervisor_9,1,0.5193724262263333,11,2,10,5,0.5060108378625253,5,2.7,3,0.839012801384807,0
PRACT_1062,2024-01-19,RRHH,Supervisor_2,1,0.5506028985838547,15,3,7,4,0.6656316293086917,3,2.5,3,0.8447867024628433,-1
PRACT_1063,2022-03-22,Operaciones,Supervisor_3,0,0.9695258400755433,4,0,17,15,0.8922541066304543,2,4.5,1,0.9232403717114593,1
PRACT_1064,2023-10-14,RRHH,Supervisor_10,0,0.9142140853597918,1,1,17,14,0.856365135819937,3,4.3,1,0.985635187813247,1
PRACT_1065,2024-09-17,TI,Supervisor_2,0,0.9639775201570423,3,2,11,10,0.9909332202250334,1,4.3,1,0.9000124653180417,0
PRACT_1066,2024-03-08,Finanzas,Supervisor_3,0,0.9054684620753366,4,2,15,12,0.822454551665782,3,4.6,1,0.9778072088266403,1
PRACT_1067,2021-12-23,RRHH,Supervisor_6,0,0.9407382279119141,3,1,18,16,0.9021030186777297,2,3.9,1,0.8908130512664024,1
PRACT_1068,2021-10-01,Marketing,Supervisor_3,0,0.9177409470121183,3,2,14,12,0.922149698990862,2,4.0,1,0.8554450014843765,0
PRACT_1069,2023-11-09,Operaciones,Supervisor_10,0,0.9109636282535186,3,2,11,10,0.9345546629458215,1,4.8,1,0.9832825836200856,0
PRACT_1070,2021-11-07,RRHH,Supervisor_8,0,0.9567032783501228,1,1,12,10,0.8525628549105884,2,4.0,1,0.8775870151357739,0
PRACT_1071,2023-05-20,Operaciones,Supervisor_6,0,0.9928335772005622,4,2,8,6,0.8600779607919943,2,4.3,0,0.9006808217688923,1
PRACT_1072,2023-06-05,Marketing,Supervisor_7,0,0.9054787047923549,0,2,5,4,0.8701298565908038,1,4.6,0,0.8657721265061354,1
PRACT_1073,2021-06-03,Finanzas,Supervisor_1,0,0.9421554248218035,0,2,14,11,0.8204344646071162,3,5.0,0,0.932567520058146,1
PRACT_1074,2024-11-14,Finanzas,Supervisor_3,0,0.9707535437745444,1,2,15,12,0.8359056584987334,3,4.2,0,0.9990062450012072,1
PRACT_1075,2024-07-07,Marketing,Supervisor_3,1,0.6619407410907394,11,4,12,5,0.4792081287090742,7,2.1,5,0.5102054195459078,-1
PRACT_1076,2022-09-12,Operaciones,Supervisor_2,0,0.9806495946105245,1,1,19,15,0.8280534426918338,4,4.8,1,0.9799696012014203,1
PRACT_1077,2023-06-02,RRHH,Supervisor_7,0,0.9179645315864132,3,0,20,17,0.8598232263223916,3,4.7,1,0.8007852113978531,0
PRACT_1078,2023-03-08,Marketing,Supervisor_9,0,0.9959594205027741,4,0,12,10,0.9086978915417268,2,4.6,1,0.8728455762292422,0
PRACT_1079,2021-05-05,TI,Supervisor_4,0,0.9385162627772541,4,2,14,12,0.9088502754551148,2,4.2,1,0.8337213612579029,1
PRACT_1080,2024-10-09,Operaciones,Supervisor_5,1,0.6195493715304963,7,3,20,8,0.415381099738946,12,2.0,3,0.8029367122690205,-1
PRACT_1081,2024-07-20,Finanzas,Supervisor_3,0,0.9874605794503166,2,0,14,13,0.9815925437042101,1,4.4,0,0.8101221681514348,1
PRACT_1082,2022-09-11,Marketing,Supervisor_9,0,0.9563867031891766,0,2,6,5,0.912326506656876,1,4.8,1,0.9106969907168656,1
PRACT_1083,2021-09-02,Finanzas,Supervisor_4,0,0.9516444341902821,2,0,17,15,0.9123510905088781,2,4.8,0,0.8589852267690625,0
PRACT_1084,2023-04-28,Operaciones,Supervisor_5,1,0.7544422718349508,15,2,11,5,0.5302710089834187,6,1.7,3,0.5534680995458808,0
PRACT_1085,2022-03-26,Finanzas,Supervisor_1,1,0.7029419833983817,13,2,7,4,0.6177559253015185,3,2.1,2,0.8087272848410563,-1
PRACT_1086,2023-07-19,Marketing,Supervisor_2,0,0.9162515644757115,0,1,13,10,0.8438736130130541,3,4.2,1,0.8434833668510514,0
PRACT_1087,2024-06-24,Operaciones,Supervisor_9,0,0.967419762286493,2,1,12,10,0.8774994757137929,2,5.0,0,0.8447350424109878,1
PRACT_1088,2022-06-04,TI,Supervisor_2,0,0.9133468879282128,4,1,7,6,0.8838400014541469,1,4.5,0,0.8550153570275847,1
PRACT_1089,2024-03-10,Marketing,Supervisor_5,1,0.7820501968669217,7,2,17,11,0.6883311624911609,6,2.1,5,0.734706705531211,0
PRACT_1090,2021-12-28,RRHH,Supervisor_8,0,0.9989736597712271,3,0,18,14,0.8186427851785397,4,3.5,1,0.9319331863381497,1
PRACT_1091,2021-01-08,Marketing,Supervisor_3,1,0.6320856687411717,11,3,10,5,0.5718265699854564,5,2.3,3,0.507041009480538,-1
PRACT_1092,2022-04-23,Operaciones,Supervisor_6,0,0.9444755898202013,3,0,12,10,0.8374290062924452,2,3.6,0,0.8483739272227581,0
PRACT_1093,2024-10-07,Marketing,Supervisor_4,0,0.9046433655482813,3,1,17,14,0.8672072661655197,3,4.8,1,0.8861941685010566,1
PRACT_1094,2022-05-10,TI,Supervisor_7,0,0.9013733188082579,1,2,10,8,0.8471284663999374,2,4.6,0,0.8663953904322467,1
PRACT_1095,2023-04-13,TI,Supervisor_10,0,0.9921419334876328,3,2,7,6,0.8788688286467015,1,4.2,1,0.9768341317021773,0
PRACT_1096,2024-12-21,RRHH,Supervisor_3,0,0.9128624060439192,4,1,18,17,0.991780920969041,1,4.1,0,0.9575417461772837,0
PRACT_1097,2023-11-29,Finanzas,Supervisor_6,0,0.944577874755947,1,1,15,12,0.861144599860646,3,4.8,0,0.9251780431077655,1
PRACT_1098,2022-08-16,Operaciones,Supervisor_10,0,0.9815354623855561,1,1,10,8,0.8145367822005246,2,3.9,1,0.867608483199408,1
PRACT_1099,2021-07-06,Operaciones,Supervisor_9,0,0.9889318759928319,3,1,16,15,0.9643080764393233,1,3.9,0,0.9401344689692319,1
PRACT_1100,2023-01-24,Finanzas,Supervisor_10,0,0.9519397685283468,2,1,5,4,0.9699951534219191,1,4.9,1,0.9687276025691589,0
